mode,Shepherds,Sheep,Objects, Fit Val, max SR, SR
-----------------------mode 3--------------------
-----------------------Scenario 0--------------------
3,5,10,0,138733881050.9753723,1,1
3,5,10,0,232949632137.8445129,1,0.9
3,5,10,0,166096457911.5907593,1,1
3,5,10,0,161187640475.2094421,1,0.8
3,5,10,0,182064749630.1981201,1,0.8
3,5,10,0,159497960298.2281189,1,0.9
3,5,10,0,399199434119.6185303,1,1
3,5,10,0,182940349113.9931335,1,0.9
3,5,10,0,295375246973.1416626,1,1
3,5,10,0,217100497297.6618042,1,0.9
3,5,10,0,146793079811.5009155,1,0.4
3,5,10,0,179910297949.2547302,1,1
3,5,10,0,141946328946.5506897,1,0.9
3,5,10,0,79471457578.31129456,1,0.9
3,5,10,0,97734803727.52845764,1,1
3,5,10,0,144738251134.6271667,1,1
3,5,10,0,134103659100.9888,1,0.9
3,5,10,0,185545647668.5630493,1,0.9
3,5,10,0,160744627430.8377991,1,0.9
3,5,10,0,194804289888.3512573,1,0.8
3,5,10,0,315969395939.5857544,1,0.8
3,5,10,0,125258098309.2327576,1,1
3,5,10,0,121666555282.0405579,1,0.8
3,5,10,0,118184540784.9113312,1,1
3,5,10,0,199395506521.3621216,1,0.9
3,5,10,0,223975574555.4808044,1,1
3,5,10,0,225339392326.5319519,1,0.9
3,5,10,0,163683933800.0206909,1,0.5
3,5,10,0,230426419337.1927185,1,1
3,5,10,0,201048133611.7089539,1,0.9
3,5,10,0,236218335524.0458374,1,0.9
3,5,10,0,143431248816.2411804,1,0.9
3,5,10,0,247166268632.9334717,1,0.9
3,5,10,0,147907597171.8755798,1,0.9
3,5,10,0,160533221511.9512939,1,0.9
3,5,10,0,145207693963.4690857,1,0.9
3,5,10,0,131955136484.5219269,1,0.8
3,5,10,0,137718277089.5397644,1,1
3,5,10,0,150342602737.9054565,1,0.8
3,5,10,0,160177988189.7752991,1,0.9
3,5,10,0,176208585733.4194946,1,1
3,5,10,0,183588917435.471283,1,0.9
3,5,10,0,273402531352.3643494,1,1
3,5,10,0,336976178309.116333,1,1
3,5,10,0,319335798817.9956055,1,1
3,5,10,0,197337021316.6608887,1,0.9
3,5,10,0,243175636380.9745483,1,0.9
3,5,10,0,165329308568.0102234,1,1
3,5,10,0,290896617013.8618164,1,1
3,5,10,0,281191532613.5262451,1,1
3,5,20,0,102720156872.6240997,1,0.95
3,5,20,0,143482691940.2976379,1,1
3,5,20,0,124836632661.18396,1,0.95
3,5,20,0,202384810057.2598877,1,1
3,5,20,0,255867207823.1536865,1,1
3,5,20,0,157185704609.4174194,1,1
3,5,20,0,172803450738.1658325,1,1
3,5,20,0,212972443164.8235168,1,0.95
3,5,20,0,140368019109.1407471,1,0.95
3,5,20,0,107603014212.4851532,1,0.95
3,5,20,0,56712820708.8811264,1,0.95
3,5,20,0,129644416999.8322296,1,1
3,5,20,0,165643208906.2380371,1,1
3,5,20,0,75364140295.47187805,1,0.95
3,5,20,0,97927566453.44024658,1,1
3,5,20,0,138795742750.5696411,1,1
3,5,20,0,170439001114.2950745,1,1
3,5,20,0,124824186126.5346375,1,0.95
3,5,20,0,154281586495.7560425,1,0.8
3,5,20,0,123655876165.705719,1,0.95
3,5,20,0,150850484940.8962402,1,0.9
3,5,20,0,139054552949.556366,1,0.55
3,5,20,0,227488815341.4185791,1,0.9
3,5,20,0,111111379740.6318054,1,0.95
3,5,20,0,119314851715.4863586,1,0.95
3,5,20,0,105690528469.6100616,1,1
3,5,20,0,107072551548.5390625,1,1
3,5,20,0,206344488039.0923462,1,1
3,5,20,0,102167392927.7719574,1,0.3
3,5,20,0,119321266791.7634735,1,0.95
3,5,20,0,194504321938.0230408,1,0.95
3,5,20,0,133379554162.3730011,1,1
3,5,20,0,125400527512.1258545,1,0.9
3,5,20,0,87372848713.46679688,1,0.95
3,5,20,0,133322215507.6931305,1,0.95
3,5,20,0,141862122200.9341125,1,0.95
3,5,20,0,49792960794.6319046,1,0.95
3,5,20,0,120447862644.5519104,1,0.95
3,5,20,0,139841615932.9013977,1,0.9
3,5,20,0,141936163709.6997375,1,0.95
3,5,20,0,157882328716.4143982,1,0.95
3,5,20,0,131766668077.9010315,1,0.95
3,5,20,0,108307628328.1274567,1,0.95
3,5,20,0,94197245641.56396484,1,0.95
3,5,20,0,124902688990.3592072,1,0.95
3,5,20,0,110682758812.2550049,1,1
3,5,20,0,158103663103.1442566,1,0.95
3,5,20,0,135171757233.0188446,1,1
3,5,20,0,114286190513.3529663,1,1
3,5,20,0,220088433852.0996399,1,1
3,5,30,0,236446502503.1038818,1,1
3,5,30,0,163807067739.7980042,1,0.933333
3,5,30,0,147303153012.1064148,1,0.933333
3,5,30,0,119037343866.2326355,1,1
3,5,30,0,281133601033.9071045,1,1
3,5,30,0,142883517697.6015015,1,1
3,5,30,0,107722380172.4187622,1,0.966667
3,5,30,0,125863239797.5652466,1,1
3,5,30,0,151216129355.9028015,1,1
3,5,30,0,124052287047.5957794,1,1
3,5,30,0,154830480904.4395142,1,1
3,5,30,0,75012720693.63121033,1,0.966667
3,5,30,0,210181461619.6474609,1,1
3,5,30,0,137130442451.8505402,1,0.966667
3,5,30,0,125962630221.7200928,1,1
3,5,30,0,146028231254.1376953,1,1
3,5,30,0,147320209434.4561462,1,1
3,5,30,0,77382909004.87442017,1,1
3,5,30,0,159590905461.8707581,1,1
3,5,30,0,66272656880.81269073,1,1
3,5,30,0,150204184149.3681335,1,1
3,5,30,0,139100481691.199707,1,1
3,5,30,0,200341730201.0688782,1,1
3,5,30,0,132725531145.7530975,1,1
3,5,30,0,112893124748.7663727,1,1
3,5,30,0,138792290771.4931946,1,0.933333
3,5,30,0,128696475222.7068634,1,1
3,5,30,0,200097643159.9178467,1,1
3,5,30,0,236669290279.5057983,1,1
3,5,30,0,145836665118.1323242,1,1
3,5,30,0,159676083763.3605957,1,0.9
3,5,30,0,70317971108.76678467,1,1
3,5,30,0,169393178214.6349792,1,1
3,5,30,0,171950887080.5213623,1,1
3,5,30,0,166694749275.7346497,1,0.933333
3,5,30,0,175343164881.9437561,1,1
3,5,30,0,167388201665.2496338,1,1
3,5,30,0,235236335602.2142334,1,1
3,5,30,0,211344786083.3754578,1,1
3,5,30,0,88866559633.33300781,1,0.966667
3,5,30,0,97006473926.67480469,1,0.933333
3,5,30,0,105110827491.1721039,1,1
3,5,30,0,115118160540.0896759,1,1
3,5,30,0,75476146350.83926392,1,1
3,5,30,0,113349898984.6293488,1,1
3,5,30,0,140624114912.2480774,1,0.866667
3,5,30,0,200005555468.4026489,1,0.866667
3,5,30,0,122796137139.7786713,1,1
3,5,30,0,112994086127.4290314,1,1
3,5,30,0,102876955532.6800232,1,1
3,5,40,0,476537342664.5217285,0.9,0.825
3,5,40,0,272576059698.1550293,1,0.95
3,5,40,0,214753290063.0056152,1,1
3,5,40,0,261346995151.1710205,1,1
3,5,40,0,558150668146.3691406,0.825,0.775
3,5,40,0,175561729263.7511902,1,0.975
3,5,40,0,153542447002.2669373,1,1
3,5,40,0,176855587970.4999084,1,1
3,5,40,0,439034748523.3908691,0.85,0.825
3,5,40,0,276184974533.3129272,1,1
3,5,40,0,669217883156.9226074,0.35,0.3
3,5,40,0,231664729049.2548523,1,1
3,5,40,0,212954854127.0406189,1,1
3,5,40,0,160201677337.7897339,1,1
3,5,40,0,174783459731.7618408,1,1
3,5,40,0,165335474895.006958,1,1
3,5,40,0,267365994812.5852661,1,1
3,5,40,0,158093813909.2054443,1,1
3,5,40,0,150639256701.9614563,1,1
3,5,40,0,150607624575.9936523,1,1
3,5,40,0,147821821232.8944092,1,1
3,5,40,0,172872914980.0885925,1,1
3,5,40,0,161544488462.5057983,1,1
3,5,40,0,322812638676.8372803,1,1
3,5,40,0,221244631488.7556152,1,1
3,5,40,0,191737147246.7818909,1,1
3,5,40,0,157312799761.1289978,1,1
3,5,40,0,311515182413.692749,1,1
3,5,40,0,144297544046.7759399,1,1
3,5,40,0,287898843437.3596802,1,1
3,5,40,0,178622733998.3363342,1,1
3,5,40,0,182483745503.8389587,1,1
3,5,40,0,302360497445.8178101,1,1
3,5,40,0,167801529912.8387451,1,1
3,5,40,0,151392342862.5004272,1,1
3,5,40,0,263535910729.4030457,1,1
3,5,40,0,326425734784.7003174,1,1
3,5,40,0,140005701339.9890747,1,1
3,5,40,0,171608040789.5536194,1,1
3,5,40,0,245486958331.0785828,1,0.975
3,5,40,0,282562557529.1400146,1,0.975
3,5,40,0,200089081861.7154846,1,1
3,5,40,0,219257609727.8469543,1,1
3,5,40,0,370608019714.3676147,1,1
3,5,40,0,165029823566.41922,1,1
3,5,40,0,190681965446.611145,1,1
3,5,40,0,155905823559.3421936,1,1
3,5,40,0,180597950619.8292847,1,1
3,5,40,0,189509280661.7964172,1,1
3,5,40,0,233818073385.7692261,1,1
3,5,50,0,283100157242.8852539,1,1
3,5,50,0,264205722356.3810425,1,1
3,5,50,0,236386993215.2218323,1,1
3,5,50,0,164149687248.4483032,1,0.94
3,5,50,0,277384995594.2539062,1,0.96
3,5,50,0,237301157298.6258545,1,0.94
3,5,50,0,503414410819.7937012,0.66,0.6
3,5,50,0,259929870944.2112122,1,0.96
3,5,50,0,517827511515.3215332,0.48,0.44
3,5,50,0,293739641277.3607178,0.98,0.92
3,5,50,0,579848120591.7700195,0.52,0.48
3,5,50,0,633752172345.7281494,0.26,0.2
3,5,50,0,413630434047.9772949,0.76,0.7
3,5,50,0,182811715807.0544434,1,0.96
3,5,50,0,712392543966.7988281,0.3,0.26
3,5,50,0,356502700270.0153198,0.88,0.8
3,5,50,0,367823302213.6573486,0.72,0.68
3,5,50,0,205602976214.0220032,1,0.96
3,5,50,0,236172449578.761261,1,1
3,5,50,0,613355347411.9530029,0.36,0.26
3,5,50,0,492705395337.8140259,0.72,0.68
3,5,50,0,1042508317944.381714,0.02,0
3,5,50,0,304278160717.8092041,1,1
3,5,50,0,664588032511.7229004,0.2,0.18
3,5,50,0,772726438157.8319092,0.18,0.14
3,5,50,0,349969115657.609375,0.9,0.86
3,5,50,0,228207808749.6538391,1,1
3,5,50,0,371999750732.8901978,0.82,0.76
3,5,50,0,486058345832.2134399,0.56,0.54
3,5,50,0,235901456600.8303528,1,1
3,5,50,0,402129084596.1151733,0.96,0.9
3,5,50,0,241947029138.2580566,1,0.9
3,5,50,0,253665861211.3400879,1,0.96
3,5,50,0,237975726465.550293,1,0.94
3,5,50,0,232074171515.4017029,1,1
3,5,50,0,204358860957.7606201,1,1
3,5,50,0,218364454251.6917114,1,1
3,5,50,0,740276392062.1015625,0.08,0.06
3,5,50,0,441917926544.1202393,0.62,0.54
3,5,50,0,307720516460.8284302,1,0.98
3,5,50,0,565916023226.5357666,0.32,0.26
3,5,50,0,254467592475.0249939,1,1
3,5,50,0,255180347761.3661194,1,1
3,5,50,0,628127329794.3218994,0.44,0.38
3,5,50,0,215484416471.3179016,1,0.96
3,5,50,0,590620031214.2124023,0.38,0.32
3,5,50,0,213029297893.5118713,1,0.98
3,5,50,0,293292977321.7264404,1,1
3,5,50,0,812805042006.6118164,0.06,0.06
3,5,50,0,237738568973.8169861,1,0.96
3,10,10,0,570618481020.4752197,1,0.7
3,10,10,0,583910148856.114624,1,0.2
3,10,10,0,450494604057.1605225,1,0
3,10,10,0,648883129155.5430908,1,0.7
3,10,10,0,1756824906268.533691,1,0
3,10,10,0,685446799743.8983154,1,0.9
3,10,10,0,2689224233301.924805,1,0
3,10,10,0,669085067881.1906738,1,0
3,10,10,0,611855074281.149292,1,0
3,10,10,0,591368936835.9129639,1,0.8
3,10,10,0,216490695566.3894348,1,0
3,10,10,0,1485459130436.4646,1,0
3,10,10,0,347211999642.2750244,1,0
3,10,10,0,1742049029590.374756,1,0
3,10,10,0,837366265455.9694824,1,0.6
3,10,10,0,1077897357718.774902,1,0
3,10,10,0,256543137053.4535828,1,0
3,10,10,0,750433124087.9423828,1,0.5
3,10,10,0,445447175156.5873413,1,0.2
3,10,10,0,707794810325.1252441,1,0
3,10,10,0,2774541203365.717285,1,0
3,10,10,0,1619553989089.875,1,0
3,10,10,0,543082132408.5969238,1,1
3,10,10,0,646970882807.3930664,1,0
3,10,10,0,1247788510596.63208,1,0
3,10,10,0,573009824779.8807373,1,0.2
3,10,10,0,652990326572.8288574,1,0
3,10,10,0,1169055268126.716797,0.9,0.3
3,10,10,0,300104053072.1732788,1,0
3,10,10,0,172318272726.7027283,1,0
3,10,10,0,1453997250398.946533,0.8,0
3,10,10,0,459598156338.7275391,1,0
3,10,10,0,441471067466.1993408,1,0.7
3,10,10,0,611064447584.4371338,1,0.3
3,10,10,0,348558866448.4159546,1,0
3,10,10,0,1828857041916.853271,1,0
3,10,10,0,1016067071596.059814,1,0
3,10,10,0,267296877454.6135864,1,0
3,10,10,0,587148106661.8341064,1,0.2
3,10,10,0,241129893238.6863708,1,0
3,10,10,0,621786601790.1116943,1,0
3,10,10,0,594001802368.4196777,1,0.5
3,10,10,0,290135014823.4122925,1,0
3,10,10,0,519277525068.026001,1,0.6
3,10,10,0,626087459652.3360596,1,0.8
3,10,10,0,645125703907.6917725,1,0.3
3,10,10,0,810487902420.4764404,1,0.8
3,10,10,0,570003039538.5368652,1,0.7
3,10,10,0,257127569056.0068359,1,0
3,10,10,0,685246010259.0119629,1,0.9
3,10,20,0,358073714861.3198853,1,0.9
3,10,20,0,206417286213.6682739,0.3,0.05
3,10,20,0,1472936771366.376221,0.95,0
3,10,20,0,334268157036.677063,1,0.95
3,10,20,0,257511667818.3971252,1,0
3,10,20,0,244261867295.1586304,1,0.85
3,10,20,0,441699212443.2501831,1,0.9
3,10,20,0,459232067430.230957,1,0.5
3,10,20,0,305766146017.6854248,1,1
3,10,20,0,279810320201.7444458,1,1
3,10,20,0,241137489982.3131104,1,0.9
3,10,20,0,473412403364.5286865,1,0.1
3,10,20,0,1542513503222.356445,1,0
3,10,20,0,359795237342.1992188,1,0.05
3,10,20,0,320053942447.5377808,1,0.95
3,10,20,0,227395486650.8366089,1,0.9
3,10,20,0,487600256949.1296997,1,0.5
3,10,20,0,320871294171.2138062,1,0.95
3,10,20,0,626219536352.6967773,1,0.7
3,10,20,0,264983398473.9205627,1,0.15
3,10,20,0,287346638111.0214233,1,0
3,10,20,0,367280547074.7142334,1,0.75
3,10,20,0,294944835440.1989746,1,0.55
3,10,20,0,273243655704.6404724,1,0
3,10,20,0,318211552472.7034912,1,0.9
3,10,20,0,214015959531.3815918,1,1
3,10,20,0,302228347481.5123291,1,0.55
3,10,20,0,351635166506.3435059,1,0.45
3,10,20,0,677987030426.130249,1,0
3,10,20,0,405211762281.8377075,1,0.9
3,10,20,0,422610249229.9245605,1,0.9
3,10,20,0,274834543093.2345886,1,0
3,10,20,0,327418567295.6587524,1,0.05
3,10,20,0,357020885922.2798462,1,0.55
3,10,20,0,215666320033.9931335,1,0.15
3,10,20,0,441613777260.9799194,1,0.85
3,10,20,0,211689003237.2839966,1,0
3,10,20,0,287960275686.5722656,1,0
3,10,20,0,386137676835.1203003,1,0.7
3,10,20,0,205395662799.9568176,1,0.05
3,10,20,0,2242211997646.819336,1,0
3,10,20,0,1688020929235.617188,1,0
3,10,20,0,492915991001.3682861,1,0.9
3,10,20,0,485716137956.637085,1,0.95
3,10,20,0,249675523572.2270508,1,0
3,10,20,0,350210913258.4280396,1,0.95
3,10,20,0,203990372308.8244629,1,0.85
3,10,20,0,220149176100.7640076,1,1
3,10,20,0,440736804754.1384888,1,0.9
3,10,20,0,1310867445492.036377,1,0
3,10,30,0,322562331988.420166,0.133333,0.0666667
3,10,30,0,135587552590.1099243,1,0.9
3,10,30,0,89276019220.52038574,1,0.966667
3,10,30,0,98170935851.64555359,1,0.933333
3,10,30,0,136635399974.4655304,1,0.733333
3,10,30,0,107485909248.9139709,1,0.933333
3,10,30,0,138362979015.4610901,1,1
3,10,30,0,139628351477.7532959,1,0.933333
3,10,30,0,285221739244.5408325,0.533333,0.166667
3,10,30,0,141988227734.8709106,1,0.966667
3,10,30,0,151835324906.6599426,1,0.2
3,10,30,0,110567775878.9477997,1,0.966667
3,10,30,0,324972450618.9814453,0.233333,0.0333333
3,10,30,0,89891245037.22476196,1,0.966667
3,10,30,0,88577177171.12084961,1,0.966667
3,10,30,0,170293817353.7418213,1,0.966667
3,10,30,0,111295723929.9794006,1,0.966667
3,10,30,0,105430569940.3927612,1,0.966667
3,10,30,0,121412875704.8364716,1,1
3,10,30,0,127025167427.6230774,1,0.933333
3,10,30,0,151958653413.3169861,1,1
3,10,30,0,293243445727.2929688,1,0.166667
3,10,30,0,244741770141.925354,0.366667,0.2
3,10,30,0,107959240514.0198059,1,0.8
3,10,30,0,127470926807.894043,1,0.966667
3,10,30,0,157876275967.5655823,1,1
3,10,30,0,231358965417.8529663,1,0.966667
3,10,30,0,174001816804.2911072,1,1
3,10,30,0,100861208661.0299377,1,1
3,10,30,0,231812509705.466156,1,0.133333
3,10,30,0,336417838622.2564087,1,0.966667
3,10,30,0,91333888497.82626343,1,1
3,10,30,0,124149517613.2928925,1,0.933333
3,10,30,0,134963475920.2462006,1,1
3,10,30,0,108972806774.9989166,1,1
3,10,30,0,654739256991.4648438,0.466667,0.133333
3,10,30,0,109986391968.4582214,1,0.966667
3,10,30,0,299593249057.2423096,0.1,0.0666667
3,10,30,0,95253951767.13214111,1,0.966667
3,10,30,0,107696269024.1877747,1,0.966667
3,10,30,0,239060002597.5301514,0.933333,0.2
3,10,30,0,150804827465.4750977,1,0.8
3,10,30,0,158768102472.354126,1,0.966667
3,10,30,0,222264566585.4643555,1,0.966667
3,10,30,0,99739464691.56149292,1,0.933333
3,10,30,0,361254547624.1970825,0.0666667,0
3,10,30,0,124365702534.5176697,1,0.966667
3,10,30,0,141746514948.4118347,1,0.966667
3,10,30,0,113112190702.8192291,1,0.966667
3,10,30,0,119631950006.9929504,1,1
3,10,40,0,102198490942.4567108,1,1
3,10,40,0,160662272417.7067261,1,1
3,10,40,0,121416911041.5127106,1,1
3,10,40,0,106637824719.2635651,1,1
3,10,40,0,133642962613.2387238,1,1
3,10,40,0,514361979375.3848267,0.025,0
3,10,40,0,93879155392.45748901,1,1
3,10,40,0,151881124804.21521,1,1
3,10,40,0,91669421757.27580261,1,1
3,10,40,0,132695746803.3327942,1,0.9
3,10,40,0,164380845670.7007751,1,1
3,10,40,0,301880815401.9500732,0.775,0.2
3,10,40,0,104565046020.1232452,1,1
3,10,40,0,382685909263.8753662,0.125,0.075
3,10,40,0,624056784372.3721924,0.05,0
3,10,40,0,114701559932.7302399,1,1
3,10,40,0,498943215850.9127197,0,0
3,10,40,0,157379677078.9121399,1,0.95
3,10,40,0,132132340110.3724823,1,1
3,10,40,0,114815458775.9805298,1,1
3,10,40,0,569748229080.1436768,0.025,0
3,10,40,0,148891653923.4454346,1,1
3,10,40,0,395957891803.0238647,0.15,0.1
3,10,40,0,122161844050.1015778,1,0.9
3,10,40,0,149675628986.0623169,1,1
3,10,40,0,97311878919.31115723,1,1
3,10,40,0,122214360504.7871399,1,1
3,10,40,0,133677497255.6821136,1,1
3,10,40,0,111812540339.7219238,1,1
3,10,40,0,108268470846.3306885,1,1
3,10,40,0,803304187845.2250977,0.35,0
3,10,40,0,145618479815.1030273,1,1
3,10,40,0,428568949771.6436768,0.1,0.05
3,10,40,0,417253987753.3266602,0.175,0.1
3,10,40,0,119378954580.8993835,1,1
3,10,40,0,467516024407.4660034,0.025,0
3,10,40,0,97536105859.46322632,1,1
3,10,40,0,580091747385.9641113,0.075,0
3,10,40,0,141765039221.51297,1,1
3,10,40,0,114866188084.3040619,1,1
3,10,40,0,566068936184.677124,0,0
3,10,40,0,155958237118.5493774,1,1
3,10,40,0,547878762560.901001,0,0
3,10,40,0,168281213116.7310486,1,1
3,10,40,0,158543102139.776825,1,1
3,10,40,0,148361222611.6206055,1,1
3,10,40,0,160821008203.6164551,1,0.925
3,10,40,0,479097049606.0599976,0,0
3,10,40,0,481350094660.5766602,0,0
3,10,40,0,121235452416.80159,1,1
3,10,50,0,1271403362495.41333,0,0
3,10,50,0,624020270133.7591553,0.04,0
3,10,50,0,535148297541.9816284,0.22,0.04
3,10,50,0,614354384701.6795654,0.04,0
3,10,50,0,523515592611.5794067,0.08,0.06
3,10,50,0,434012845433.5823975,0.36,0.18
3,10,50,0,237296439232.9966125,1,0.94
3,10,50,0,2132949707857.753418,0.1,0
3,10,50,0,189772843992.1155396,1,0.94
3,10,50,0,200488753301.5585022,1,0.9
3,10,50,0,506200296137.3898926,0.12,0.08
3,10,50,0,223959118296.9996948,1,1
3,10,50,0,234760864431.7472229,1,0.94
3,10,50,0,166993370169.4135437,1,1
3,10,50,0,792586259646.7805176,0.26,0
3,10,50,0,614710116992.5599365,0.08,0.04
3,10,50,0,266674519309.788147,1,0.96
3,10,50,0,581889134284.3822021,0.74,0.66
3,10,50,0,186409516677.5265503,1,1
3,10,50,0,796626891857.5500488,0.3,0
3,10,50,0,552722040531.9788818,0.06,0.04
3,10,50,0,431316432287.2029419,0.34,0.18
3,10,50,0,415040032134.473877,0.26,0.24
3,10,50,0,468819706670.2849121,0.2,0.08
3,10,50,0,128791167386.7078552,1,1
3,10,50,0,545965065745.9004517,0.1,0.06
3,10,50,0,132757713267.259201,1,0.96
3,10,50,0,133853604555.7223816,1,0.96
3,10,50,0,152610951843.9589233,1,0.98
3,10,50,0,176776610626.0715332,1,0.92
3,10,50,0,1252414897429.248779,0.02,0
3,10,50,0,1017493203970.431763,0.02,0
3,10,50,0,312678158445.1295776,1,0.88
3,10,50,0,599550208280.154541,0.06,0.02
3,10,50,0,671435959629.8238525,0,0
3,10,50,0,171409859172.1531067,1,1
3,10,50,0,1005387607629.471802,0.1,0
3,10,50,0,286899942000.9931641,1,0.88
3,10,50,0,590089509937.4261475,0.08,0
3,10,50,0,253211799796.1448975,1,1
3,10,50,0,378899122405.0701294,0.42,0.22
3,10,50,0,535999139057.7432861,0.06,0.02
3,10,50,0,494821773459.2140503,0.58,0.24
3,10,50,0,453263730191.2906494,0.18,0.16
3,10,50,0,494197661513.906189,0.14,0.1
3,10,50,0,145716823524.5906982,1,1
3,10,50,0,160324631004.9088745,1,0.94
3,10,50,0,438607088384.2330322,0.32,0.24
3,10,50,0,944427238393.6518555,0.04,0
3,10,50,0,349104079418.508728,1,0.92
3,15,10,0,237254488231.2828979,0.5,0
3,15,10,0,219378866383.1112976,0.6,0
3,15,10,0,1213731303557.371826,0.9,0
3,15,10,0,304750014523.3623047,1,0
3,15,10,0,3592259650378.03418,0.9,0
3,15,10,0,288038418099.4605103,1,0
3,15,10,0,2894892447132.444824,1,0
3,15,10,0,2585628117128.898926,0.8,0
3,15,10,0,3176441306017.303711,1,0
3,15,10,0,278708810624.0621338,1,0
3,15,10,0,544273040404.3364868,0.9,0
3,15,10,0,2505457263651.376953,0.7,0
3,15,10,0,5505273889058.129883,0.8,0
3,15,10,0,2525756037653.555664,1,0
3,15,10,0,739258583618.5856934,0.9,0
3,15,10,0,1378534939111.816162,0.5,0
3,15,10,0,356872621448.9522705,0.3,0
3,15,10,0,7124381125003.845703,1,0
3,15,10,0,438901822394.2642212,0.5,0
3,15,10,0,1186432803261.999756,0.6,0
3,15,10,0,4666860462784.805664,1,0
3,15,10,0,305782160014.1029663,1,0
3,15,10,0,247576644732.3121338,0.7,0
3,15,10,0,2164751891022.505615,0.2,0
3,15,10,0,256388080210.1178589,0.9,0
3,15,10,0,8660843040441.818359,1,0
3,15,10,0,2150842364454.134033,0.9,0
3,15,10,0,2311942538059.699219,1,0
3,15,10,0,6771870019315.914062,0.9,0
3,15,10,0,311277520050.4173584,1,0
3,15,10,0,781105081258.4569092,0.1,0
3,15,10,0,2289292757715.948242,0.4,0
3,15,10,0,263026492557.2352295,0.6,0
3,15,10,0,5014674018759.337891,0.7,0
3,15,10,0,223756512200.0740662,0.9,0
3,15,10,0,219936499454.5846863,0.9,0
3,15,10,0,4142641333696.531738,0.9,0
3,15,10,0,3852462608805.256348,1,0
3,15,10,0,5381506718591.362305,0.9,0
3,15,10,0,444079818254.8168335,1,0
3,15,10,0,6896418065694.222656,0.6,0
3,15,10,0,5008245422343.150391,0.3,0
3,15,10,0,2225433736484.017578,1,0
3,15,10,0,242916534201.9993896,0.8,0
3,15,10,0,265016193258.8637695,0.8,0
3,15,10,0,2938804964604.433594,1,0
3,15,10,0,346998033927.4206543,1,0
3,15,10,0,2735974403777.166504,0.5,0
3,15,10,0,6008155620233.496094,0.7,0
3,15,10,0,660492019649.5866699,1,0
3,15,20,0,348729961243.2670898,0.95,0
3,15,20,0,2110814921851.046875,0.95,0
3,15,20,0,3557673776397.579102,0.35,0
3,15,20,0,223805500455.6939087,1,0
3,15,20,0,541830634192.3616943,1,0
3,15,20,0,2488798534499.623047,1,0
3,15,20,0,1335161695703.998047,0.95,0
3,15,20,0,1700482226755.957031,1,0
3,15,20,0,2669381684873.248047,1,0
3,15,20,0,2661969832678.834961,0.95,0
3,15,20,0,225777932021.8497009,1,0
3,15,20,0,382516853154.1616821,0.45,0
3,15,20,0,2296365474655.921387,0.6,0
3,15,20,0,281013302583.4724731,0.65,0
3,15,20,0,2360067044541.063477,0.95,0
3,15,20,0,836574330556.4906006,1,0
3,15,20,0,250762095320.1591492,0.95,0
3,15,20,0,261821847148.4951782,0.95,0
3,15,20,0,2128828638401.793701,1,0
3,15,20,0,209740656604.0358582,0.1,0
3,15,20,0,2385650592787.476562,1,0
3,15,20,0,301489622869.2522583,0.95,0
3,15,20,0,305929883788.4056396,0.95,0
3,15,20,0,3174945275255.490723,0.95,0
3,15,20,0,244509292292.7869263,0.9,0
3,15,20,0,2728925560055.000488,0.9,0
3,15,20,0,2009159816912.348633,0.95,0
3,15,20,0,2014358413602.844971,1,0
3,15,20,0,558237891139.4068604,1,0
3,15,20,0,1793337112458.408691,1,0
3,15,20,0,299167490858.1255493,1,0
3,15,20,0,799129337640.8173828,0.9,0
3,15,20,0,1246231564795.144775,1,0
3,15,20,0,1797678951630.835449,1,0
3,15,20,0,225658417748.1799927,1,0
3,15,20,0,206650342197.828125,0.75,0.05
3,15,20,0,246137780608.1325684,1,0
3,15,20,0,216319827362.7466736,1,0
3,15,20,0,214337372067.7061768,0.7,0
3,15,20,0,260843316618.8358765,0.95,0
3,15,20,0,257376943611.8659363,0.95,0
3,15,20,0,423417880635.8615112,0.9,0
3,15,20,0,346223103524.6602173,0.95,0
